          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0       0.0456   0.00999004    0.0399872      1.14036     0.561837     0.724896 
        11.5       0.0005        0.699      2.22533       1       0.0498    0.0111529    0.0424445       1.1733     0.659518     0.808838 
        11.5        0.003        0.089      10.8496       2       0.0222    0.0028588    0.0188925      1.17507      1.15695        1.519 
        11.5        0.003        0.101      10.1174       3       0.0227   0.00264141    0.0192887      1.17686      1.29148      1.84298 
        11.5        0.003        0.117      9.31615       4       0.0256   0.00279791    0.0195198      1.31149      2.17312      3.31764 
        11.5        0.003        0.155      7.91793       5       0.0288   0.00266458    0.0198035      1.45429      3.37633      7.50599 
        11.5        0.003        0.244      5.96918       6       0.0281   0.00259876    0.0210519       1.3348       2.7121      5.91029 
        11.5        0.003        0.361      4.51176       7       0.0284   0.00271692    0.0238413      1.19121      1.67788      3.34264 
          44        0.003        0.341      9.22129       8       0.0379   0.00472216    0.0265599      1.42696      2.40146      3.20935 
          44        0.003        0.386      8.36598       9        0.035   0.00420408    0.0273593      1.27927      1.81745      2.51142 
          44        0.003        0.446      7.39288      10       0.0316   0.00380055     0.028193      1.12085     0.896449        1.293 
          44        0.003        0.592      5.50675      11       0.0412    0.0044557     0.028924      1.42442      2.75513      6.20485 
