          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          46        0.025        0.178      14.5749      59     0.029835   0.00514288    0.0212152       1.4063      1.67606      3.39901 
          46        0.035        0.178      14.5749      60     0.028509    0.0045173    0.0215731      1.32151      1.53541      3.14451 
          46         0.05        0.178      14.5749      61     0.032708   0.00538064    0.0229691        1.424      1.80999      3.74627 
          46        0.075        0.178      14.5749      62     0.044421   0.00927176    0.0265622      1.67234      1.92615      3.76523 
          46         0.09        0.178      14.5749      63     0.039117    0.0108588    0.0291855      1.34029     0.914609      1.85844 
          46       0.0025        0.562      5.98753      64     0.043316   0.00618707    0.0300002      1.44386       2.1522      5.91504 
          46       0.0085        0.562      5.98753      65     0.029835   0.00417978     0.024196      1.23306      1.34912      3.63676 
          46        0.016        0.562      5.98753      66     0.027404    0.0041772    0.0219316      1.24952      1.31005      2.80037 
          46        0.025        0.562      5.98753      67     0.023426   0.00586235     0.020792      1.12668     0.449309     0.864919 
          46        0.035        0.562      5.98753      68     0.029835   0.00835849    0.0203056       1.4693      1.14009       2.0406 
          46         0.05        0.562      5.98753      69      0.02652    0.0120667    0.0203058      1.30603     0.514988     0.892697 
          80        0.035       0.0562      36.6536      70     0.050167    0.0173923    0.0322499      1.55557      1.03017      1.87973 
          80         0.05       0.0562      36.6536      71     0.051935    0.0143739    0.0346679      1.49807      1.20128       2.2165 
          80        0.075       0.0562      36.6536      72     0.047736    0.0206119    0.0401464      1.18905     0.368213     0.662461 
          80       0.0085        0.178      19.2208      73     0.045526    0.0127262    0.0246387      1.84774      1.64128      3.05866 
          80        0.016        0.178      19.2208      74     0.029393   0.00713548    0.0233083      1.26105     0.852744      1.59241 
          80        0.025        0.178      19.2208      75     0.032266   0.00729811    0.0228195      1.41396      1.29437      2.43974 
          80        0.035        0.178      19.2208      76     0.035802   0.00932475    0.0231041       1.5496      1.36175      2.53337 
          80         0.05        0.178      19.2208      77     0.032266   0.00896821    0.0244186      1.32137      0.87502      1.62139 
          80        0.075        0.178      19.2208      78     0.040443    0.0188444    0.0279224      1.44841     0.664421      1.19072 
          80       0.0085        0.562      7.89612      79     0.025636   0.00561639    0.0239169      1.07188      0.30609     0.670589 
          80        0.016        0.562      7.89612      80      0.01989   0.00540426    0.0216721     0.917769    -0.329762    -0.639991 
          80        0.025        0.562      7.89612      81     0.022984   0.00743695    0.0205301      1.11953      0.32996     0.628032 
          80        0.035        0.562      7.89612      82     0.024089    0.0108888    0.0200289      1.20271     0.372868     0.674181 
         200         0.05       0.0562      57.9545      83     0.035802    0.0174588    0.0373444     0.958698   -0.0883462    -0.153864 
         200        0.075       0.0562      57.9545      84     0.063648    0.0409655    0.0442397      1.43871     0.473772      0.82414 
         200        0.016        0.178      30.3907      85     0.032045    0.0116307    0.0246634      1.29929     0.634662      1.15175 
         200        0.025        0.178      30.3907      86     0.043979    0.0129167    0.0247482      1.77706      1.48883      2.73295 
         200        0.035        0.178      30.3907      87     0.037349    0.0148262    0.0251007      1.48797     0.826129      1.49065 
         200         0.05        0.178      30.3907      88     0.051935    0.0188618    0.0263714      1.96937      1.35531      2.46112 
         200        0.075        0.178      30.3907      89     0.046189    0.0284113    0.0297746      1.55129     0.577742      1.01536 
         200       0.0085        0.562      12.4849      90     0.024089   0.00869132    0.0232241      1.03724    0.0995162     0.188976 
         200        0.016        0.562      12.4849      91     0.020553   0.00853771    0.0210747     0.975246    -0.061104    -0.110359 
         200        0.025        0.562      12.4849      92     0.016354   0.00804992    0.0199524     0.819651     -0.44701    -0.814932 
         200        0.035        0.562      12.4849      93     0.034918    0.0205146     0.019443      1.79591      0.75434      1.34297 
         200         0.05        0.562      12.4849      94     0.033371    0.0168694    0.0193701      1.72281     0.829963      1.44674 
         200        0.075        0.562      12.4849      95     0.050388    0.0437681     0.020159      2.49953     0.690662      1.19985 
