          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0       0.0456   0.00999004    0.0519179      0.87831    -0.632419    -0.815962 
        11.5       0.0005        0.699      2.22533       1       0.0498    0.0111529    0.0539138     0.923697    -0.368857    -0.452369 
        11.5        0.003        0.089      10.8496       2       0.0222    0.0028588    0.0237371     0.935243    -0.537688     -0.70595 
        11.5        0.003        0.101      10.1174       3       0.0227   0.00264141    0.0244102     0.929941    -0.647443    -0.923916 
        11.5        0.003        0.117      9.31615       4       0.0256   0.00279791    0.0249004       1.0281      0.25005     0.381745 
        11.5        0.003        0.155      7.91793       5       0.0288   0.00266458    0.0255475      1.12731      1.22065      2.71365 
        11.5        0.003        0.244      5.96918       6       0.0281   0.00259876    0.0274076      1.02526     0.266453     0.580661 
        11.5        0.003        0.361      4.51176       7       0.0284   0.00271692    0.0311212      0.91256     -1.00159     -1.99536 
          44        0.003        0.341      9.22129       8       0.0379   0.00472216    0.0346539      1.09367      0.68741     0.918666 
          44        0.003        0.386      8.36598       9        0.035   0.00420408    0.0359787     0.972797    -0.232803    -0.321696 
          44        0.003        0.446      7.39288      10       0.0316   0.00380055    0.0373316     0.846468     -1.50809     -2.17521 
          44        0.003        0.592      5.50675      11       0.0412    0.0044557    0.0385185      1.06961     0.601806      1.35533 
