          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          15         0.01          0.2      7.74597      60      0.02299   0.00138284    0.0237672     0.967299    -0.562036     -1.10441 
          15         0.01         0.32      5.64579      61      0.02456   0.00148563    0.0255698      0.96051    -0.679688     -1.25339 
          20         0.01        0.032      24.5967      62      0.03445   0.00225325    0.0344788     0.999164   -0.0127884   -0.0210698 
          20         0.01         0.05      19.4936      63      0.03209   0.00200479    0.0322198     0.995972   -0.0647303    -0.120354 
          20         0.01         0.08      15.1658      64      0.02971   0.00185348    0.0288999      1.02803     0.437075     0.779066 
          20         0.01         0.13      11.5692      65      0.02658   0.00159878    0.0263409      1.00908     0.149551     0.284462 
          20         0.01          0.2      8.94427      66      0.02542   0.00156328    0.0254465      0.99896    -0.016932   -0.0307727 
          20         0.01         0.32       6.5192      67      0.02663   0.00158129    0.0267774     0.994497   -0.0931922    -0.183041 
          20         0.01          0.5      4.47214      68       0.0287   0.00179576    0.0302619     0.948388    -0.869756     -1.49505 
          25         0.01        0.032         27.5      69      0.03306   0.00700256     0.034867     0.948174     -0.25805    -0.276119 
          25         0.01         0.05      21.7945      70      0.03307   0.00205513    0.0340091     0.972386    -0.456971    -0.881872 
          25         0.01         0.08      16.9558      71      0.03202   0.00196734    0.0307322       1.0419     0.654571      1.27179 
          25         0.01         0.13      12.9347      72      0.02889   0.00176584    0.0278681      1.03667     0.578712      1.09844 
          25         0.01          0.2           10      73      0.02686   0.00160891    0.0266515      1.00782     0.129609     0.261562 
          25         0.01         0.32      7.28869      74      0.02769   0.00168773    0.0276437      1.00168    0.0274428    0.0528942 
          25         0.01          0.5            5      75      0.03028   0.00186216    0.0305987     0.989585     -0.17113    -0.311017 
          25         0.01          0.8          2.5      76      0.02928   0.00259966    0.0284837      1.02796     0.306317     0.391169 
          35         0.01         0.05      25.7876      77      0.03551   0.00235279     0.035387      1.00348      0.05227    0.0865815 
          35         0.01         0.08      20.0624      78      0.03243   0.00208765    0.0331372     0.978659    -0.338747    -0.569727 
          35         0.01         0.13      15.3046      79      0.03161   0.00190816    0.0300315      1.05256      0.82726      1.59116 
          35         0.01          0.2      11.8322      80      0.02963   0.00178298     0.028339      1.04555     0.724048      1.33009 
          35         0.01         0.32      8.62409      81      0.02729   0.00173908    0.0287705      0.94854    -0.851321     -1.67184 
          35         0.01          0.5      5.91608      82      0.03171   0.00195602    0.0309581      1.02429     0.384416     0.667762 
          35         0.01          0.8      2.95804      83       0.0284   0.00194224      0.02706      1.04952     0.689911      1.09696 
