          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0       0.0553   0.00812609    0.0176565      3.13199      4.63243      6.49479 
        11.5       0.0005        0.699      2.22533       1       0.0579   0.00846113    0.0189645      3.05308      4.60169      6.57603 
        11.5        0.003        0.089      10.8496       2       0.0271   0.00238126    0.0284718     0.951818    -0.576097     -1.94124 
        11.5        0.003        0.101      10.1174       3       0.0275   0.00241406    0.0278357      0.98794    -0.139065    -0.477723 
        11.5        0.003        0.117      9.31615       4       0.0268   0.00235505    0.0266839      1.00435    0.0493112     0.172914 
        11.5        0.003        0.155      7.91793       5       0.0267     0.002342    0.0239696      1.11391      1.16583       4.6197 
        11.5        0.003        0.244      5.96918       6        0.027   0.00238121    0.0190829      1.41488       3.3248      13.2465 
        11.5        0.003        0.361      4.51176       7       0.0313   0.00284761    0.0150273      2.08287      5.71449       20.345 
          44        0.003        0.341      9.22129       8       0.0377   0.00335382    0.0264763      1.42391      3.34653      10.1934 
          44        0.003        0.386      8.36598       9       0.0389   0.00352212    0.0246476      1.57824      4.04653      12.8103 
          44        0.003        0.446      7.39288      10        0.041    0.0037662    0.0224906      1.82298      4.91459      17.3122 
          44        0.003        0.592      5.50675      11       0.0404   0.00400857    0.0183465      2.20205      5.50159      23.8924 
