          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          80        0.016        0.562      7.89612      54      0.01989   0.00540426    0.0177822      1.11854     0.390033     0.756963 
          80        0.025        0.562      7.89612      55     0.022984   0.00743695    0.0173373       1.3257     0.759279      1.44518 
          80        0.035        0.562      7.89612      56     0.024089    0.0108888    0.0176202      1.36712     0.594079      1.07415 
         200         0.05       0.0562      57.9545      57     0.035802    0.0174588     0.053029      0.67514    -0.986728     -1.71848 
         200        0.075       0.0562      57.9545      58     0.063648    0.0409655    0.0670648     0.949053   -0.0834061    -0.145087 
         200        0.016        0.178      30.3907      59     0.032045    0.0116307    0.0306225      1.04645     0.122308      0.22196 
         200        0.025        0.178      30.3907      60     0.043979    0.0129167    0.0313833      1.40135     0.975144      1.79001 
         200        0.035        0.178      30.3907      61     0.037349    0.0148262    0.0326679      1.14329     0.315732     0.569701 
         200         0.05        0.178      30.3907      62     0.051935    0.0188618    0.0358362      1.44923     0.853514       1.5499 
         200        0.075        0.178      30.3907      63     0.046189    0.0284113    0.0434386      1.06332    0.0968049     0.170131 
         200       0.0085        0.562      12.4849      64     0.024089   0.00869132    0.0182423       1.3205     0.672704      1.27743 
         200        0.016        0.562      12.4849      65     0.020553   0.00853771     0.016786      1.22442     0.441222     0.796885 
         200        0.025        0.562      12.4849      66     0.016354   0.00804992    0.0163681     0.999141  -0.00174667  -0.00318431 
         200        0.035        0.562      12.4849      67     0.034918    0.0205146    0.0166326      2.09937     0.891337      1.58687 
         200         0.05        0.562      12.4849      68     0.033371    0.0168694     0.017796      1.87519     0.923269      1.60938 
         200        0.075        0.562      12.4849      69     0.050388    0.0437681    0.0209103      2.40972     0.673496      1.17003 
