          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0       0.0448   0.00999301    0.0156947      2.85447      2.91257        3.781 
        11.5       0.0005        0.699      2.22533       1        0.064    0.0160839    0.0184228      3.47395      2.83372      3.84853 
        11.5        0.003        0.089      10.8496       2       0.0219   0.00357628    0.0197934      1.10643     0.589049     0.762252 
        11.5        0.003        0.101      10.1174       3        0.019   0.00237477     0.021533     0.882366     -1.06664     -1.48002 
        11.5        0.003        0.117      9.31615       4        0.023   0.00251532    0.0224295      1.02544     0.226824     0.348791 
        11.5        0.003        0.155      7.91793       5       0.0251   0.00230004    0.0220234      1.13969      1.33761      3.01842 
        11.5        0.003        0.244      5.96918       6       0.0262   0.00237988     0.018563      1.41141      3.20897       7.5871 
        11.5        0.003        0.361      4.51176       7       0.0317   0.00290033    0.0148817      2.13013      5.79873       13.322 
        11.5        0.003        0.631      2.59327       8       0.0403   0.00426914    0.0131858      3.05632      6.35121      12.0665 
          44        0.003        0.341      9.22129       9       0.0202   0.00658037    0.0228979     0.882178    -0.409988    -0.432855 
          44        0.003        0.386      8.36598      10       0.0355   0.00451618     0.022428      1.58284      2.89448      3.84738 
          44        0.003        0.446      7.39288      11       0.0327   0.00378078    0.0213094      1.53453      3.01276      4.45087 
          44        0.003        0.592      5.50675      12       0.0387   0.00413963     0.018099      2.13824      4.97653      11.5614 
