          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        15.3         0.05       0.0056      52.1233       0     0.054145   0.00811453    0.0531083      1.01952     0.127764     0.271522 
        15.3        0.075       0.0056      52.1233       1     0.065416    0.0134549    0.0677005     0.966255    -0.169792    -0.349231 
        15.3        0.016       0.0178       29.056       2     0.038896   0.00488992    0.0354081      1.09851     0.713282      1.84862 
        15.3        0.025       0.0178       29.056       3     0.036244   0.00430694    0.0377917     0.959047     -0.35935    -0.958451 
        15.3        0.035       0.0178       29.056       4     0.036465     0.004779    0.0404837     0.900734    -0.840901     -1.89841 
        15.3         0.05       0.0178       29.056       5     0.038896   0.00488311    0.0460166     0.845261      -1.4582     -3.59232 
        15.3        0.075       0.0178       29.056       6     0.046631   0.00708055    0.0583737     0.798836     -1.65845      -3.5865 
        15.3         0.09       0.0178       29.056       7     0.051714     0.010362    0.0671381     0.770263     -1.48852     -2.94512 
        15.3       0.0085       0.0562      16.0294       8     0.029614   0.00462396    0.0280288      1.05656     0.342825      1.18953 
        15.3        0.016       0.0562      16.0294       9     0.026962   0.00309171    0.0272763     0.988478    -0.101648    -0.297989 
        15.3        0.025       0.0562      16.0294      10     0.024973   0.00287819    0.0281419     0.887397     -1.10099     -2.81356 
        15.3        0.035       0.0562      16.0294      11     0.026741   0.00376925    0.0304409     0.878456      -0.9816     -2.23162 
        15.3         0.05       0.0562      16.0294      12      0.03094   0.00415461    0.0355201     0.871055     -1.10242     -2.55002 
        15.3        0.075       0.0562      16.0294      13     0.038454   0.00614687    0.0467943     0.821766     -1.35684     -2.80661 
        15.3         0.09       0.0562      16.0294      14     0.035802   0.00746547    0.0547284     0.654175      -2.5352     -4.97393 
        15.3       0.0025        0.178      8.40566      15     0.030056   0.00319415    0.0253389      1.18616       1.4768       4.5669 
        15.3       0.0085        0.178      8.40566      16     0.024531   0.00260699    0.0212319      1.15538      1.26548      3.91341 
        15.3        0.016        0.178      8.40566      17     0.021658   0.00249406    0.0202293      1.07063     0.572851      1.67181 
        15.3        0.025        0.178      8.40566      18     0.021437   0.00308417    0.0207613      1.03255     0.219093     0.511208 
        15.3        0.035        0.178      8.40566      19     0.025857     0.010347    0.0223954      1.15457     0.334555     0.590504 
        15.3         0.05        0.178      8.40566      20     0.029614    0.0102513    0.0260629      1.13625     0.346405     0.624242 
        15.3       0.0009        0.562      3.45314      21      0.03978   0.00757963    0.0737638     0.539289     -4.48357     -9.05549 
        15.3       0.0025        0.562      3.45314      22     0.038233   0.00458334    0.0605222     0.631719     -4.86309     -23.2451 
        15.3       0.0085        0.562      3.45314      23     0.035802   0.00407577     0.047958     0.746528      -2.9825     -10.1728 
        15.3        0.016        0.562      3.45314      24     0.033371    0.0128481    0.0430797     0.774634    -0.755656     -1.32106 
        15.3        0.035        0.562      3.45314      25     0.020774     0.010735    0.0394694     0.526332     -1.74154     -3.10325 
        26.5        0.075       0.0056      68.5977      26     0.079339    0.0247778    0.0774045      1.02499    0.0780725     0.143425 
        26.5        0.025       0.0178      38.2396      27     0.039559   0.00658084    0.0452255     0.874706    -0.861059     -1.76372 
        26.5        0.035       0.0178      38.2396      28     0.044642    0.0077914     0.049375     0.904142    -0.607463      -1.2328 
        26.5         0.05       0.0178      38.2396      29      0.05525   0.00814596    0.0554352     0.996658   -0.0227404   -0.0491256 
        26.5        0.075       0.0178      38.2396      30     0.055029    0.0113724    0.0681653     0.807287     -1.15511     -2.32642 
        26.5       0.0085       0.0562      21.0957      31     0.034697   0.00653788    0.0338257      1.02576     0.133269     0.374343 
        26.5        0.016       0.0562      21.0957      32      0.03315   0.00408189    0.0340021     0.974941    -0.208741    -0.519282 
        26.5        0.025       0.0562      21.0957      33     0.029614   0.00370329    0.0346443     0.854801     -1.35834      -3.0637 
