          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0    0.0458918   0.00999004    0.0458918            1            0            0 
        11.5       0.0005        0.699      2.22533       1    0.0485921    0.0111529    0.0485921            1            0            0 
        11.5        0.003        0.089      10.8496       2    0.0258546    0.0028588    0.0258546            1            0            0 
        11.5        0.003        0.101      10.1174       3    0.0266963   0.00264141    0.0266963            1            0            0 
        11.5        0.003        0.117      9.31615       4     0.027233   0.00279791     0.027233            1            0            0 
        11.5        0.003        0.155      7.91793       5    0.0278072   0.00266458    0.0278072            1            0            0 
        11.5        0.003        0.244      5.96918       6    0.0295053   0.00259876    0.0295053            1            0            0 
        11.5        0.003        0.361      4.51176       7     0.032137   0.00271692     0.032137            1            0            0 
          44        0.003        0.341      9.22129       8    0.0337406   0.00472216    0.0337406            1            0            0 
          44        0.003        0.386      8.36598       9    0.0347429   0.00420408    0.0347429            1            0            0 
          44        0.003        0.446      7.39288      10    0.0354967   0.00380055    0.0354967            1            0            0 
          44        0.003        0.592      5.50675      11    0.0352214    0.0044557    0.0352214            1            0            0 
