          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0    0.0476437   0.00812609    0.0476437            1            0            0 
        11.5       0.0005        0.699      2.22533       1    0.0491329   0.00846113    0.0491329            1            0            0 
        11.5        0.003        0.089      10.8496       2    0.0297958   0.00238126    0.0297958            1            0            0 
        11.5        0.003        0.101      10.1174       3     0.029476   0.00241406     0.029476            1            0            0 
        11.5        0.003        0.117      9.31615       4    0.0290778   0.00235505    0.0290778            1            0            0 
        11.5        0.003        0.155      7.91793       5    0.0286566     0.002342    0.0286566            1            0            0 
        11.5        0.003        0.244      5.96918       6    0.0297626   0.00238121    0.0297626            1            0            0 
        11.5        0.003        0.361      4.51176       7    0.0322302   0.00284761    0.0322302            1            0            0 
          44        0.003        0.341      9.22129       8    0.0355399   0.00335382    0.0355399            1            0            0 
          44        0.003        0.386      8.36598       9    0.0359242   0.00352212    0.0359242            1            0            0 
          44        0.003        0.446      7.39288      10    0.0361857    0.0037662    0.0361857            1            0            0 
          44        0.003        0.592      5.50675      11    0.0354073   0.00400857    0.0354073            1            0            0 
