          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0       0.0456   0.00999004    0.0397394      1.14747     0.586641     0.756899 
        11.5       0.0005        0.699      2.22533       1       0.0498    0.0111529    0.0414428      1.20166     0.749332     0.918988 
        11.5        0.003        0.089      10.8496       2       0.0222    0.0028588    0.0183921      1.20704      1.33197       1.7488 
        11.5        0.003        0.101      10.1174       3       0.0227   0.00264141    0.0188836       1.2021      1.44484      2.06182 
        11.5        0.003        0.117      9.31615       4       0.0256   0.00279791     0.019257      1.32939      2.26707      3.46108 
        11.5        0.003        0.155      7.91793       5       0.0288   0.00266458    0.0197555      1.45782      3.39435      7.54605 
        11.5        0.003        0.244      5.96918       6       0.0281   0.00259876    0.0211621      1.32785      2.66972      5.81792 
        11.5        0.003        0.361      4.51176       7       0.0284   0.00271692    0.0239518      1.18572      1.63723      3.26165 
          44        0.003        0.341      9.22129       8       0.0379   0.00472216    0.0263979      1.43572      2.43577       3.2552 
          44        0.003        0.386      8.36598       9        0.035   0.00420408    0.0273308      1.28061      1.82422      2.52078 
          44        0.003        0.446      7.39288      10       0.0316   0.00380055    0.0282767      1.11753     0.874434      1.26125 
          44        0.003        0.592      5.50675      11       0.0412    0.0044557    0.0290648      1.41752      2.72351      6.13365 
