          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          46       0.0025        0.562      5.98753      64     0.043316   0.00618707    0.0391254      1.10711     0.677314      1.86151 
          46       0.0085        0.562      5.98753      65     0.029835   0.00417978     0.031468     0.948105    -0.390695     -1.05318 
          46        0.016        0.562      5.98753      66     0.027404    0.0041772    0.0283471     0.966729    -0.225781     -0.48263 
          46        0.025        0.562      5.98753      67     0.023426   0.00586235    0.0265702     0.881663    -0.536345     -1.03246 
          46        0.035        0.562      5.98753      68     0.029835   0.00835849    0.0255156      1.16929     0.516774     0.924952 
          46         0.05        0.562      5.98753      69      0.02652    0.0120667    0.0247247      1.07261     0.148777     0.257895 
          80        0.035       0.0562      36.6536      70     0.050167    0.0173923    0.0414615      1.20997     0.500535     0.913315 
          80         0.05       0.0562      36.6536      71     0.051935    0.0143739    0.0420965      1.23371     0.684472      1.26293 
          80        0.075       0.0562      36.6536      72     0.047736    0.0206119    0.0440349      1.08405      0.17956      0.32305 
          80       0.0085        0.178      19.2208      73     0.045526    0.0127262    0.0326045      1.39631      1.01535      1.89218 
          80        0.016        0.178      19.2208      74     0.029393   0.00713548     0.030543     0.962349    -0.161164    -0.300956 
          80        0.025        0.178      19.2208      75     0.032266   0.00729811    0.0292855      1.10177     0.408397      0.76978 
          80        0.035        0.178      19.2208      76     0.035802   0.00932475    0.0287725      1.24432     0.753859      1.40247 
          80         0.05        0.178      19.2208      77     0.032266   0.00896821    0.0288415      1.11874     0.381851      0.70756 
          80        0.075        0.178      19.2208      78     0.040443    0.0188444    0.0299769      1.34914     0.555398     0.995337 
          80       0.0085        0.562      7.89612      79     0.025636   0.00561639     0.031292      0.81925     -1.00706     -2.20628 
          80        0.016        0.562      7.89612      80      0.01989   0.00540426    0.0281824     0.705759     -1.53442     -2.97796 
          80        0.025        0.562      7.89612      81     0.022984   0.00743695    0.0263997     0.870615    -0.459291    -0.874195 
          80        0.035        0.562      7.89612      82     0.024089    0.0108888    0.0253318      0.95094    -0.114132    -0.206362 
         200         0.05       0.0562      57.9545      83     0.035802    0.0174588    0.0453813     0.788915    -0.548683    -0.955586 
         200        0.075       0.0562      57.9545      84     0.063648    0.0409655    0.0489688      1.29977     0.358331     0.623327 
         200        0.016        0.178      30.3907      85     0.032045    0.0116307    0.0321487     0.996775  -0.00891488   -0.0161783 
         200        0.025        0.178      30.3907      86     0.043979    0.0129167    0.0317381      1.38568     0.947677      1.73959 
         200        0.035        0.178      30.3907      87     0.037349    0.0148262    0.0313334      1.19199     0.405738     0.732106 
         200         0.05        0.178      30.3907      88     0.051935    0.0188618    0.0313443      1.65692      1.09166      1.98236 
         200        0.075        0.178      30.3907      89     0.046189    0.0284113    0.0323284      1.42874     0.487853     0.857382 
         200       0.0085        0.562      12.4849      90     0.024089   0.00869132    0.0305064     0.789637    -0.738371     -1.40213 
         200        0.016        0.562      12.4849      91     0.020553   0.00853771    0.0275246     0.746715    -0.816561     -1.47478 
         200        0.025        0.562      12.4849      92     0.016354   0.00804992    0.0257759     0.634469     -1.17043     -2.13379 
         200        0.035        0.562      12.4849      93     0.034918    0.0205146    0.0247145      1.41285     0.497376     0.885491 
         200         0.05        0.562      12.4849      94     0.033371    0.0168694    0.0238857      1.39711     0.562282     0.980135 
         200        0.075        0.562      12.4849      95     0.050388    0.0437681    0.0233878      2.15446     0.616891      1.07169 
