          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          12         0.03        0.067      12.9269     108      0.02413   0.00451985    0.0250467     0.963402    -0.202806    -0.216282 
          15         0.03       0.0067      47.1572     109      0.04792   0.00997542    0.0428639      1.11796     0.506854     0.543806 
          15         0.03        0.011      36.7238     110      0.03531   0.00553455    0.0425964     0.828943     -1.31653     -1.51104 
          15         0.03        0.017      29.4509     111      0.03527   0.00516293    0.0391733     0.900359    -0.756017    -0.880596 
          15         0.03        0.027      23.2499     112      0.03085   0.00465263    0.0348947     0.884088    -0.869343    -0.986427 
          15         0.03        0.043      18.2712     113      0.02592    0.0040625    0.0306728      0.84505     -1.16991     -1.36723 
          15         0.03        0.067      14.4527     114      0.02366   0.00354971    0.0270453     0.874827    -0.953695     -1.08315 
          15         0.03         0.11      11.0165     115      0.02278   0.00357486    0.0238095     0.956762    -0.287975    -0.329132 
          20         0.03        0.011       42.405     116      0.03178   0.00561068    0.0456827     0.695668     -2.47791     -2.79556 
          20         0.03        0.017      34.0069     117      0.03851   0.00609639    0.0431547     0.892372     -0.76187    -0.860681 
          20         0.03        0.027      26.8466     118      0.03118   0.00456071    0.0385605       0.8086     -1.61827     -1.82486 
          20         0.03        0.043      21.0978     119      0.02917   0.00425242    0.0337125     0.865258     -1.06822     -1.20819 
          20         0.03        0.067      16.6885     120      0.02773   0.00405503    0.0294828     0.940549    -0.432251    -0.488879 
          20         0.03         0.11      12.7208     121      0.02288   0.00347535    0.0256418     0.892292     -0.79469     -0.89879 
          25         0.03        0.011      47.4102     122      0.03729     0.010915    0.0450553      0.82765     -0.71143     -0.74309 
          25         0.03        0.017      38.0209     123      0.03875   0.00622405     0.045025     0.860633     -1.00818     -1.13709 
          25         0.03        0.027      30.0154     124      0.03755    0.0055664    0.0408059      0.92021    -0.584923    -0.660745 
          25         0.03        0.043       23.588     125      0.02978   0.00430895    0.0356693     0.834892     -1.36676      -1.5112 
          25         0.03        0.067      18.6584     126      0.02655   0.00418405    0.0310441     0.855234     -1.07411     -1.23054 
          25         0.03         0.11      14.2223     127      0.02491    0.0037591    0.0267792       0.9302    -0.497246    -0.573965 
          25         0.03         0.17       11.048     128      0.02562     0.003895    0.0244261      1.04888     0.306517     0.352765 
          35         0.03        0.017      44.9869     129      0.05337    0.0108338    0.0469451      1.13686     0.593044     0.634873 
          35         0.03        0.027      35.5147     130      0.04213   0.00639252    0.0444148     0.948558    -0.357412    -0.394214 
          35         0.03        0.043      27.9097     131      0.04063   0.00618738    0.0390442      1.04062     0.256303     0.279216 
          35         0.03        0.067      22.0769     132      0.03063   0.00470467    0.0338046     0.906089    -0.674779    -0.763887 
          35         0.03         0.11       16.828     133      0.02992   0.00459825    0.0288288      1.03785     0.237317     0.271952 
          35         0.03         0.17      13.0722     134      0.02493   0.00390741    0.0259125     0.962083    -0.251451     -0.28511 
          35         0.03         0.27      9.72778     135       0.0284   0.00442138    0.0247183      1.14895     0.832704      0.95975 
          45         0.03        0.027      40.2699     136      0.05064   0.00916318    0.0461441      1.09743     0.490651      0.52308 
          45         0.03        0.043      31.6467     137      0.04048   0.00628966    0.0412276     0.981866    -0.118868    -0.128616 
          45         0.03        0.067      25.0328     138      0.03804   0.00646311    0.0356937      1.06573     0.363033     0.401463 
          45         0.03         0.11      19.0812     139      0.02427    0.0039952    0.0302458     0.802427     -1.49573      -1.6932 
          45         0.03         0.17      14.8225     140      0.02521   0.00413698    0.0269356     0.935936    -0.417116    -0.480643 
          45         0.03         0.27      11.0303     141      0.02092   0.00342916    0.0253674     0.824681     -1.29693     -1.46771 
          60         0.03        0.043      36.5424     142        0.039   0.00742097    0.0431213     0.904426    -0.555352    -0.597176 
          60         0.03        0.067      28.9054     143      0.03913   0.00632334    0.0375927      1.04089      0.24312     0.265895 
          60         0.03         0.11       22.033     144      0.02613   0.00422006    0.0317083     0.824075     -1.32185     -1.45872 
          60         0.03         0.17      17.1155     145      0.02548    0.0043259    0.0279809      0.91062    -0.578127    -0.684441 
          60         0.03         0.27      12.7366     146      0.02165   0.00443614    0.0260088      0.83241    -0.982571      -1.1042 
          60         0.03         0.43      8.91823     147      0.02698   0.00474403    0.0253122      1.06589     0.351559      0.41928 
          90         0.03        0.067      35.4017     148      0.03286    0.0130657    0.0396388     0.828986    -0.518824    -0.529603 
          90         0.03         0.11      26.9848     149      0.03379   0.00657396    0.0335462      1.00727      0.03709    0.0390241 
          90         0.03         0.17      20.9622     150      0.03622   0.00621656    0.0293403      1.23448      1.10668      1.21974 
          90         0.03         0.27      15.5991     151      0.02668    0.0044977    0.0268547     0.993496   -0.0388347   -0.0424254 
          90         0.03         0.43      10.9226     152      0.03214    0.0056432    0.0256431      1.25336      1.15128      1.25211 
          90         0.03         0.67      6.65795     153      0.02818   0.00735714    0.0220185      1.27983     0.837482     0.890746 
         200         0.03         0.11      40.2266     154       0.0361   0.00587732    0.0353287      1.02183     0.131231     0.171223 
         200         0.03         0.17      31.2485     155       0.0331   0.00525217    0.0312576      1.05894     0.350793     0.460271 
         200         0.03         0.27      23.2538     156       0.0283   0.00434421      0.02811      1.00676    0.0437312    0.0545754 
         200         0.03         0.43      16.2824     157       0.0309   0.00474765    0.0259999      1.18847      1.03211      1.28011 
         200         0.03         0.67      9.92509     158       0.0297   0.00505179    0.0209111       1.4203      1.73975      2.23664 
         400         0.03         0.27      32.8859     159       0.0322   0.00552584    0.0286443      1.12413     0.643475     0.820863 
         400         0.03         0.43      23.0268     160       0.0293   0.00466459    0.0261016      1.12254     0.685673     0.835207 
         400         0.03         0.67      14.0362     161       0.0289   0.00502204    0.0199671      1.44738      1.77875      2.25908 
         800         0.03         0.43      32.5648     162       0.0391   0.00797918    0.0258565      1.51219      1.65975      1.97263 
         800         0.03         0.67      19.8502     163       0.0228   0.00502273    0.0190747       1.1953     0.741688     0.890877 
        1600         0.03         0.67      28.0724     164       0.0214   0.00702497    0.0183243      1.16785     0.437821     0.478647 
