          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          15         0.01          0.2      7.74597      60      0.02299   0.00138284    0.0324295     0.708923     -6.82613     -13.4134 
          15         0.01         0.32      5.64579      61      0.02456   0.00148563    0.0296317     0.828842     -3.41386     -6.29535 
          20         0.01        0.032      24.5967      62      0.03445   0.00225325    0.0561675     0.613344     -9.63828     -15.8797 
          20         0.01         0.05      19.4936      63      0.03209   0.00200479    0.0526188     0.609858     -10.2399     -19.0391 
          20         0.01         0.08      15.1658      64      0.02971   0.00185348    0.0465642     0.638044     -9.09326     -16.2083 
          20         0.01         0.13      11.5692      65      0.02658   0.00159878    0.0401778     0.661559     -8.50512     -16.1776 
          20         0.01          0.2      8.94427      66      0.02542   0.00156328    0.0351668     0.722841     -6.23483     -11.3314 
          20         0.01         0.32       6.5192      67      0.02663   0.00158129    0.0315126     0.845058     -3.08775     -6.06472 
          20         0.01          0.5      4.47214      68       0.0287   0.00179576    0.0300492     0.955102    -0.751299     -1.29143 
          25         0.01        0.032         27.5      69      0.03306   0.00700256    0.0569988     0.580012     -3.41858     -3.65796 
          25         0.01         0.05      21.7945      70      0.03307   0.00205513    0.0554815     0.596055     -10.9051     -21.0449 
          25         0.01         0.08      16.9558      71      0.03202   0.00196734    0.0495267      0.64652     -8.89864     -17.2895 
          25         0.01         0.13      12.9347      72      0.02889   0.00176584    0.0426829     0.676852     -7.81096     -14.8258 
          25         0.01          0.2           10      73      0.02686   0.00160891    0.0371547     0.722924     -6.39852     -12.9127 
          25         0.01         0.32      7.28869      74      0.02769   0.00168773    0.0328349      0.84331     -3.04843     -5.87565 
          25         0.01          0.5            5      75      0.03028   0.00186216    0.0304364     0.994861   -0.0839949    -0.152655 
          25         0.01          0.8          2.5      76      0.02928   0.00259966    0.0205465      1.42506      3.35947      4.29006 
          35         0.01         0.05      25.7876      77      0.03551   0.00235279    0.0577931     0.614433     -9.47095     -15.6879 
          35         0.01         0.08      20.0624      78      0.03243   0.00208765    0.0533809     0.607521     -10.0357     -16.8786 
          35         0.01         0.13      15.3046      79      0.03161   0.00190816    0.0461876     0.684383     -7.63961     -14.6941 
          35         0.01          0.2      11.8322      80      0.02963   0.00178298    0.0399322     0.742007     -5.77811     -10.6145 
          35         0.01         0.32      8.62409      81      0.02729   0.00173908    0.0346294     0.788059     -4.22027     -8.28786 
          35         0.01          0.5      5.91608      82      0.03171   0.00195602    0.0308949      1.02638     0.416709     0.723856 
          35         0.01          0.8      2.95804      83       0.0284   0.00194224    0.0193787      1.46552      4.64479      7.38522 
          45         0.01         0.08      22.7486      84      0.03368    0.0022267    0.0553866     0.608089     -9.74831     -15.4862 
          45         0.01         0.13      17.3538      85      0.03212   0.00196694    0.0485003     0.662264      -8.3278      -15.071 
          45         0.01          0.2      13.4164      86      0.02994   0.00183808    0.0418143     0.716023     -6.46016     -11.6197 
          45         0.01         0.32       9.7788      87       0.0291   0.00183168    0.0358108     0.812603     -3.66376     -6.92809 
          45         0.01          0.5       6.7082      88      0.03255   0.00203144    0.0311451      1.04511     0.691573      1.16994 
